Var1,Var2
1.00006588490934,3.42237901260945e-06
1.00017039697706,3.42215411532655e-06
1.00033406696537,3.42193197556081e-06
1.00049109509242,3.421712652245e-06
1.00061553274389,3.42149620574139e-06
1.00072015012941,3.42128269805147e-06
1.00088378501179,3.4210721929249e-06
1.00104084824477,3.42086476227113e-06
1.00116518057845,3.42066047828579e-06
1.00126990328177,3.42045941151476e-06
1.00143350305821,3.42026162994007e-06
1.00159060139712,3.42006719854057e-06
1.00171482841301,3.41987617925995e-06
1.00181965643412,3.41968864109823e-06
1.00198322110463,3.41950465288053e-06
1.00214035454947,3.41932428352409e-06
1.00226447624757,3.41914760220777e-06
1.00236940958647,3.4189746764346e-06
1.00253293915105,3.41880557274842e-06
1.00269010770182,3.41864036492561e-06
1.00281412408212,3.41847912482957e-06
1.00291916273882,3.41832192073629e-06
1.00308265719747,3.41816881782822e-06
1.00323986085417,3.41801987814751e-06
1.00336377191668,3.41787516028837e-06
1.00346891589117,3.41773472914491e-06
1.00363237524389,3.41759865016169e-06
1.00378961400653,3.41746699083492e-06
1.00391341975124,3.41733981966938e-06
1.00401866904352,3.41721720356285e-06
1.0041820932903,3.41709920888731e-06
1.00433936715888,3.41698590867811e-06
1.00446306758579,3.41687737423538e-06
1.00456842219587,3.4167736752048e-06
1.00473181133672,3.41667487801363e-06
1.00488912031123,3.41658104432838e-06
1.00501271542035,3.41649223161898e-06
1.00511817534823,3.41640850193135e-06
1.00528152938314,3.41632991517841e-06
1.00543887346358,3.41625653065281e-06
1.00556236325491,3.4161884060118e-06
1.00566792850058,3.41612559520407e-06
1.00583124742956,3.41606814926787e-06
1.00598862661593,3.4160161234696e-06
1.00611201108947,3.41596956932167e-06
1.00621768165293,3.41592853448888e-06
1.00638096547598,3.41589306255031e-06
1.00653837976828,3.41586319326085e-06
1.00666165892402,3.4158389623487e-06
1.00676743480528,3.41582040989332e-06
1.0069306835224,3.41580757567278e-06
1.00708813292063,3.41580050167361e-06
1.00721130675858,3.41579923072606e-06
1.00731718795763,3.41580380499552e-06
1.00748040156882,3.41581426724724e-06
1.00763788607299,3.41583066767139e-06
1.00776095459314,3.41585305578941e-06
1.00786694110998,3.41588148000399e-06
1.00803011961524,3.41591598619411e-06
1.00818763922534,3.4159566165142e-06
1.00831060242769,3.41600341042671e-06
1.00841669426233,3.41605641479751e-06
1.00857983766166,3.41611567686023e-06
1.00873739237769,3.4161812454815e-06
1.00886025026225,3.4162531697886e-06
1.00896644741468,3.41633149524827e-06
1.00912955570808,3.41641626477532e-06
1.00928714553004,3.41650752600998e-06
1.00940989809681,3.41660532263873e-06
1.00951620056704,3.41670969514411e-06
1.0096792737545,3.41682067925756e-06
1.00983689868239,3.41693830448349e-06
1.00995954593137,3.4170625960474e-06
1.01006595371939,3.41719358495965e-06
1.01022899180092,3.41733130289813e-06
1.01038665183474,3.41747578624324e-06
1.01050919376592,3.41762707236744e-06
1.01061570687174,3.41778519329915e-06
1.01077870984734,3.4179501793829e-06
1.01093640498709,3.41812206668979e-06
1.01105884160048,3.41830088824478e-06
1.01116546002409,3.41848667760931e-06
1.01132842789376,3.41867946541002e-06
1.01148615813944,3.41887927554282e-06
1.01160848943504,3.41908612873292e-06
1.01171521317644,3.41930005181596e-06
1.01187814594018,3.41952107098574e-06
1.0120359112918,3.41974921565359e-06
1.01215813726959,3.41998451478822e-06
1.01226496632879,3.42022699090931e-06
1.0124278639866,3.42047666260667e-06
1.01258566444415,3.42073355101704e-06
1.01270778510415,3.42099767217653e-06
1.01281471948114,3.42126904122728e-06
1.01297758203302,3.42154766937675e-06
1.0131354175965,3.42183356182752e-06
1.01325743293871,3.42212672025612e-06
1.0133644726335,3.42242715023294e-06
1.01352730007944,3.42273485724459e-06
1.01368517074885,3.42304985226957e-06
1.01380708077327,3.42337214717191e-06
1.01391422578585,3.42370174993747e-06
1.01407701812586,3.42403866796561e-06
1.0142349239012,3.42438291408887e-06
1.01435672860782,3.42473449897914e-06
1.0144639789382,3.4250934346806e-06
1.01462673617228,3.42545973100692e-06
1.01478467705355,3.42583339275607e-06
1.01490637644238,3.42621442248391e-06
1.01501373209055,3.42660282893875e-06
1.0151764542187,3.42699862079076e-06
1.0153344302059,3.42740181015072e-06
1.01545602427694,3.42781240889938e-06
1.0155634852429,3.42823042344154e-06
1.01572617226512,3.42865585651748e-06
1.01588418335826,3.42908871312752e-06
1.01600567211149,3.42952899285957e-06
1.01611323839525,3.42997669322317e-06
1.01627589031154,3.43043180639e-06
1.01643393651061,3.43089431710002e-06
1.01655531994605,3.43136420510958e-06
1.0166629915476,3.43184145328437e-06
1.01682560835796,3.43232604323546e-06
1.01698368966296,3.43281796061966e-06
1.01710496778061,3.43331718989775e-06
1.01721274469995,3.43382370788979e-06
1.01737532640438,3.43433748739444e-06
1.01753344281531,3.43485850335452e-06
1.01765461561517,3.43538672573192e-06
1.01776249785231,3.4359221253514e-06
1.0179250444508,3.4364646697746e-06
1.01808319596766,3.43701432032429e-06
1.01820426344972,3.4375710352871e-06
1.01831225100466,3.43813477666946e-06
1.01847476249722,3.43870550547135e-06
1.01863294912001,3.43928318708114e-06
1.01875391128428,3.43986778540809e-06
1.01886200415701,3.44045925674684e-06
1.01902448054364,3.4410575517407e-06
1.01918270227236,3.44166261945229e-06
1.01930355911884,3.44227440227595e-06
1.01941175730936,3.44289284361634e-06
1.01957419859006,3.44351788250217e-06
1.01973245542471,3.44414945146353e-06
1.01985320695339,3.44478747974311e-06
1.01996151046171,3.4454318980931e-06
1.02012391663648,3.44608263674395e-06
1.02028220857707,3.44673963346025e-06
1.02040285478795,3.44740282628942e-06
1.02051126361406,3.44807214809085e-06
1.0206736346829,3.44874753059118e-06
1.02083196172942,3.44942890890919e-06
1.02095250262251,3.45011621577657e-06
1.02106101676641,3.45080938839851e-06
1.02122335272932,3.45150836338215e-06
1.02138171488177,3.45221307405255e-06
1.02150215045707,3.45292345398825e-06
1.02161076991877,3.45363944337909e-06
1.02177307077574,3.45436098451202e-06
1.02193146803412,3.45508802740818e-06
1.02205179829162,3.4558205234054e-06
1.02216052307112,3.45655841859672e-06
1.02232278882216,3.45730165573993e-06
1.02248122118647,3.45805017795008e-06
1.02260144612618,3.45880392299783e-06
1.02271027622347,3.4595628305247e-06
1.02287250686858,3.46032683588142e-06
1.02303097433882,3.461095867066e-06
1.02315109396074,3.4618698495651e-06
1.02326002937582,3.46264871360746e-06
1.023422224915,3.46343239148417e-06
1.02358072749117,3.46422082640256e-06
1.02370074179529,3.46501396380354e-06
1.02380978252817,3.46581174152049e-06
1.02397194296142,3.46661409622321e-06
1.02413048064353,3.4674209693245e-06
1.02425038962985,3.46823229884466e-06
1.02435953568052,3.46904802771809e-06
1.02452166100784,3.46986809708214e-06
1.02468023379588,3.47069244014006e-06
1.02480003746441,3.47152098867385e-06
1.02490928883287,3.47235368159965e-06
1.02507137905426,3.47319045836571e-06
1.02522998694823,3.47403126545262e-06
1.02534968529897,3.47487604998109e-06
1.02545904198523,3.47572475082501e-06
1.02562109710068,3.47657730268562e-06
1.02577974010058,3.47743364182618e-06
1.02589933313352,3.47829369838011e-06
1.02600879513758,3.47915740341563e-06
1.0261708151471,3.48002468376391e-06
1.02632949325293,3.48089545822724e-06
1.02644898096808,3.48176964293869e-06
1.02655854828993,3.48264715982277e-06
1.02672053319352,3.48352793302507e-06
1.02687924640528,3.48441189731044e-06
1.02699862880264,3.48529899131311e-06
1.02710830144228,3.48618914926933e-06
1.02727025123994,3.48708230745501e-06
1.02742899955763,3.48797841128901e-06
1.02754827663719,3.48887740546204e-06
1.02765805459463,3.48977923848016e-06
1.02781996928636,3.49068385742313e-06
1.02797875270999,3.49159120180848e-06
1.02809792447175,3.49250121014124e-06
1.02820780774698,3.49341383239321e-06
1.02836968733278,3.49432902086808e-06
1.02852850586234,3.49524673421586e-06
1.02864757230631,3.49616693327989e-06
1.02875756089933,3.49708957097809e-06
