Var1,Var2
3.99984,0.00146266335413943
3.9996567793095,0.00146266148303088
3.99947355861901,0.00146265962122499
3.99929033792851,0.00146265777035061
3.99910711723801,0.00146265593139266
3.99892389654752,0.00146265410573936
3.99874067585702,0.00146265229427621
3.99855745516652,0.001462650498446
3.99837423447603,0.00146264871910149
3.99819101378553,0.001462646957525
3.99800779309503,0.00146264521459529
3.99782457240454,0.00146264349208833
3.99764135171404,0.0014626417912738
3.99745813102354,0.00146264011364312
3.99727491033305,0.00146263846024212
3.99709168964255,0.00146263683290328
3.99690846895206,0.00146263523284288
3.99672524826156,0.00146263366168455
3.99654202757106,0.00146263212054912
3.99635880688057,0.00146263061106298
3.99617558619007,0.00146262913424863
3.99599236549957,0.00146262769162277
3.99580914480908,0.00146262628426422
3.99562592411858,0.00146262491404624
3.99544270342808,0.00146262358228335
3.99525948273759,0.00146262229042659
3.99507626204709,0.00146262103936555
3.99489304135659,0.00146261983068378
3.9947098206661,0.00146261866525637
3.9945265999756,0.00146261754429154
3.9943433792851,0.00146261646844555
3.99416015859461,0.00146261543885857
3.99397693790411,0.00146261445602402
3.99379371721361,0.00146261352084199
3.99361049652312,0.00146261263376006
3.99342727583262,0.0014626117960622
3.99324405514212,0.0014626110085079
3.99306083445163,0.00146261027208492
3.99287761376113,0.00146260958734572
3.99269439307064,0.00146260895566952
3.99251117238014,0.00146260837781629
3.99232795168964,0.00146260785486888
3.99214473099915,0.00146260738735453
3.99196151030865,0.00146260697624793
3.99177828961815,0.00146260662186666
3.99159506892766,0.00146260632505801
3.99141184823716,0.00146260608620954
3.99122862754666,0.0014626059064282
3.99104540685617,0.00146260578626289
3.99086218616567,0.00146260572640614
3.99067896547517,0.0014626057270117
3.99049574478468,0.00146260578902868
3.99031252409418,0.00146260591272406
3.99012930340368,0.00146260609862397
3.98994608271319,0.00146260634669899
3.98976286202269,0.00146260665740047
3.98957964133219,0.00146260703050697
3.9893964206417,0.00146260746625257
3.9892131999512,0.00146260796440737
3.9890299792607,0.00146260852549119
3.98884675857021,0.0014626091494824
3.98866353787971,0.00146260983658384
3.98848031718922,0.00146261058652799
3.98829709649872,0.00146261139987212
3.98811387580822,0.00146261227652796
3.98793065511773,0.001462613216652
3.98774743442723,0.00146261421980329
3.98756421373673,0.00146261528596077
3.98738099304624,0.00146261641437541
3.98719777235574,0.00146261760474773
3.98701455166524,0.00146261885623147
3.98683133097475,0.00146262016857881
3.98664811028425,0.0014626215409082
3.98646488959375,0.00146262297247542
3.98628166890326,0.00146262446196466
3.98609844821276,0.00146262600883462
3.98591522752226,0.00146262761183943
3.98573200683177,0.00146262926989894
3.98554878614127,0.00146263098133947
3.98536556545077,0.00146263274498043
3.98518234476028,0.00146263455893694
3.98499912406978,0.00146263642176916
3.98481590337928,0.00146263833156236
3.98463268268879,0.00146264028709624
3.98444946199829,0.00146264228662745
3.9842662413078,0.00146264432873715
3.9840830206173,0.00146264641161266
3.9838997999268,0.00146264853437385
3.98371657923631,0.0014626506955851
3.98353335854581,0.00146265289404733
3.98335013785531,0.00146265512801485
3.98316691716482,0.00146265739624644
3.98298369647432,0.00146265969685244
3.98280047578382,0.00146266202857139
3.98261725509333,0.00146266438974205
3.98243403440283,0.00146266677940147
3.98225081371233,0.00146266919607885
3.98206759302184,0.0014626716385029
3.98188437233134,0.00146267410489906
3.98170115164084,0.00146267659436931
3.98151793095035,0.00146267910537242
3.98133471025985,0.00146268163660392
3.98115148956935,0.00146268418620961
3.98096826887886,0.00146268675281028
3.98078504818836,0.00146268933438187
3.98060182749786,0.00146269192948684
3.98041860680737,0.00146269453632976
3.98023538611687,0.00146269715397351
3.98005216542638,0.00146269978104916
3.97986894473588,0.00146270241642626
3.97968572404538,0.00146270505858286
3.97950250335489,0.00146270770696324
3.97931928266439,0.00146271036041203
3.97913606197389,0.00146271301804132
3.9789528412834,0.00146271567836457
3.9787696205929,0.0014627183402101
3.9785863999024,0.00146272100166068
3.97840317921191,0.0014627236613596
3.97821995852141,0.001462726317407
3.97803673783091,0.00146272896848436
3.97785351714042,0.00146273161265158
3.97767029644992,0.00146273424801486
3.97748707575942,0.00146273687207891
3.97730385506893,0.00146273948318317
3.97712063437843,0.00146274207889592
3.97693741368793,0.00146274465681669
3.97675419299744,0.00146274721384616
3.97657097230694,0.00146274974720392
3.97638775161644,0.00146275225332773
3.97620453092595,0.00146275472922017
3.97602131023545,0.00146275717145793
3.97583808954496,0.00146275957737255
3.97565486885446,0.00146276194386132
3.97547164816396,0.00146276426808374
3.97528842747347,0.00146276654687267
3.97510520678297,0.00146276877819937
3.97492198609247,0.00146277095946991
3.97473876540198,0.00146277308819702
3.97455554471148,0.00146277516120683
3.97437232402098,0.00146277717550045
3.97418910333049,0.00146277912727637
3.97400588263999,0.00146278101354482
3.97382266194949,0.00146278283085419
3.973639441259,0.00146278457630893
3.9734562205685,0.00146278624653455
3.973272999878,0.00146278783825171
3.97308977918751,0.0014627893477285
3.97290655849701,0.00146279077245026
3.97272333780651,0.00146279210931188
3.97254011711602,0.00146279335526762
3.97235689642552,0.00146279450674136
3.97217367573503,0.0014627955605882
3.97199045504453,0.00146279651300127
3.97180723435403,0.00146279736103421
3.97162401366354,0.00146279810146864
3.97144079297304,0.00146279873187016
3.97125757228254,0.00146279924952868
3.97107435159205,0.00146279965214647
3.97089113090155,0.00146279993720652
3.97070791021105,0.00146280010350585
3.97052468952056,0.00146280014939996
3.97034146883006,0.00146280007339883
3.97015824813956,0.00146279987343159
3.96997502744907,0.00146279954772107
