Var1,Var2
3.99362,3.05443217111851e-05
3.99351318528694,3.05445317325262e-05
3.99340637057387,3.05447322302106e-05
3.99329955586081,3.05449228197458e-05
3.99319274114774,3.05451031100542e-05
3.99308592643468,3.05452727130956e-05
3.99297911172161,3.0545431237183e-05
3.99287229700855,3.05455783306026e-05
3.99276548229548,3.05457136289262e-05
3.99265866758242,3.05458367522189e-05
3.99255185286935,3.05459472931749e-05
3.99244503815629,3.05460448249095e-05
3.99233822344322,3.05461288896529e-05
3.99223140873016,3.05461990605124e-05
3.99212459401709,3.05462548959263e-05
3.99201777930403,3.05462959507693e-05
3.99191096459096,3.05463217722067e-05
3.9918041498779,3.05463319053869e-05
3.99169733516484,3.05463258918306e-05
3.99159052045177,3.05463033281418e-05
3.99148370573871,3.05462638062237e-05
3.99137689102564,3.0546206905649e-05
3.99127007631258,3.05461321993664e-05
3.99116326159951,3.05460392711875e-05
3.99105644688645,3.05459276938864e-05
3.99094963217338,3.05457970856761e-05
3.99084281746032,3.05456470722262e-05
3.99073600274725,3.0545477295065e-05
3.99062918803419,3.05452874095771e-05
3.99052237332112,3.05450771020621e-05
3.99041555860806,3.05448460765278e-05
3.99030874389499,3.05445941019395e-05
3.99020192918193,3.05443209562572e-05
3.99009511446886,3.05440264105949e-05
3.9899882997558,3.05437102242981e-05
3.98988148504273,3.05433721569597e-05
3.98977467032967,3.05430119460758e-05
3.98966785561661,3.05426293665898e-05
3.98956104090354,3.05422241817368e-05
3.98945422619048,3.05417961432199e-05
3.98934741147741,3.0541345002205e-05
3.98924059676435,3.05408705364925e-05
3.98913378205128,3.05403725414963e-05
3.98902696733822,3.05398508946916e-05
3.98892015262515,3.05393054893389e-05
3.98881333791209,3.05387361968564e-05
3.98870652319902,3.05381428911267e-05
3.98859970848596,3.05375254789548e-05
3.98849289377289,3.05368838572309e-05
3.98838607905983,3.05362179729134e-05
3.98827926434676,3.053552777619e-05
3.9881724496337,3.05348132031514e-05
3.98806563492063,3.05340741964996e-05
3.98795882020757,3.05333107469489e-05
3.98785200549451,3.05325228597347e-05
3.98774519078144,3.05317106034305e-05
3.98763837606838,3.05308740593832e-05
3.98753156135531,3.05300132866589e-05
3.98742474664225,3.05291283340866e-05
3.98731793192918,3.05282192726776e-05
3.98721111721612,3.05272861520313e-05
3.98710430250305,3.05263290517801e-05
3.98699748778999,3.05253480427914e-05
3.98689067307692,3.0524343179172e-05
3.98678385836386,3.05233145161434e-05
3.98667704365079,3.05222621565548e-05
3.98657022893773,3.05211862303894e-05
3.98646341422466,3.05200869535656e-05
3.9863565995116,3.05189645771482e-05
3.98624978479853,3.05178193519719e-05
3.98614297008547,3.05166515571943e-05
3.98603615537241,3.05154615449242e-05
3.98592934065934,3.0514249679545e-05
3.98582252594628,3.05130163724503e-05
3.98571571123321,3.05117620452335e-05
3.98560889652015,3.05104871065607e-05
3.98550208180708,3.05091919782706e-05
3.98539526709402,3.05078771692009e-05
3.98528845238095,3.05065432206413e-05
3.98518163766789,3.05051907390031e-05
3.98507482295482,3.05038203592807e-05
3.98496800824176,3.05024326937894e-05
3.98486119352869,3.05010283490002e-05
3.98475437881563,3.04996079764944e-05
3.98464756410256,3.0498172203182e-05
3.9845407493895,3.0496721663166e-05
3.98443393467643,3.04952569639723e-05
3.98432711996337,3.04937786629591e-05
3.98422030525031,3.04922872967426e-05
3.98411349053724,3.04907834601296e-05
3.98400667582418,3.04892677662674e-05
3.98389986111111,3.04877408993526e-05
3.98379304639805,3.0486203561142e-05
3.98368623168498,3.04846563975552e-05
3.98357941697192,3.0483100040833e-05
3.98347260225885,3.04815351685627e-05
3.98336578754579,3.04799624340738e-05
3.98325897283272,3.04783825269675e-05
3.98315215811966,3.04767961303578e-05
3.98304534340659,3.04752038830095e-05
3.98293852869353,3.04736064200999e-05
3.98283171398046,3.04720044402972e-05
3.9827248992674,3.04703986590567e-05
3.98261808455433,3.04687898624893e-05
3.98251126984127,3.04671788466881e-05
3.98240445512821,3.04655663441881e-05
3.98229764041514,3.04639530486821e-05
3.98219082570208,3.04623396512458e-05
3.98208401098901,3.04607267917311e-05
3.98197719627595,3.04591151403291e-05
3.98187038156288,3.04575053394511e-05
3.98176356684982,3.04558979728504e-05
3.98165675213675,3.04542936152014e-05
3.98154993742369,3.04526928881763e-05
3.98144312271062,3.04510964444418e-05
3.98133630799756,3.04495050578148e-05
3.98122949328449,3.04479195463969e-05
3.98112267857143,3.0446340696053e-05
3.98101586385836,3.04447693220504e-05
3.9809090491453,3.04432063207008e-05
3.98080223443223,3.04416526000742e-05
3.98069541971917,3.04401091481707e-05
3.9805886050061,3.04385769778024e-05
3.98048179029304,3.0437057076486e-05
3.98037497557998,3.04355504701742e-05
3.98026816086691,3.04340583146052e-05
3.98016134615385,3.04325818338647e-05
3.98005453144078,3.04311223752047e-05
3.97994771672772,3.04296813415009e-05
3.97984090201465,3.04282600811768e-05
3.97973408730159,3.04268599253314e-05
3.97962727258852,3.04254822324048e-05
3.97952045787546,3.04241283127844e-05
3.97941364316239,3.04227995090886e-05
3.97930682844933,3.04214971213444e-05
3.97920001373626,3.04202223421366e-05
3.9790931990232,3.0418976350043e-05
3.97898638431013,3.04177604202991e-05
3.97887956959707,3.0416575889909e-05
3.978772754884,3.04154242685799e-05
3.97866594017094,3.04143071302406e-05
3.97855912545788,3.04132259391937e-05
3.97845231074481,3.04121821648753e-05
3.97834549603175,3.04111773620536e-05
3.97823868131868,3.04102130498241e-05
3.97813186660562,3.04092908105984e-05
3.97802505189255,3.04084121987575e-05
3.97791823717949,3.04075786146259e-05
3.97781142246642,3.04067914301036e-05
3.97770460775336,3.04060521233464e-05
3.97759779304029,3.04053621708172e-05
3.97749097832723,3.04047231175377e-05
3.97738416361416,3.0404136509652e-05
3.9772773489011,3.04036037353471e-05
3.97717053418803,3.04031261044045e-05
3.97706371947497,3.04027049329836e-05
3.9769569047619,3.04023414217741e-05
3.97685009004884,3.04020367241598e-05
3.97674327533578,3.04017918909399e-05
3.97663646062271,3.04016077868536e-05
3.97652964590965,3.04014851990358e-05
3.97642283119658,3.0401424984921e-05
3.97631601648352,3.04014280142647e-05
3.97620920177045,3.04014952696972e-05
3.97610238705739,3.04016277758381e-05
3.97599557234432,3.04018264406558e-05
3.97588875763126,3.04020921794789e-05
3.97578194291819,3.04024260277372e-05
3.97567512820513,3.04028289725385e-05
3.97556831349206,3.04033019754443e-05
3.975461498779,3.04038459078603e-05
3.97535468406593,3.04044614110618e-05
3.97524786935287,3.04051490368278e-05
3.9751410546398,3.0405909478313e-05
3.97503423992674,3.04067434005066e-05
3.97492742521368,3.04076514619648e-05
3.97482061050061,3.04086343215707e-05
3.97471379578755,3.04096924766282e-05
3.97460698107448,3.04108263663076e-05
3.97450016636142,3.0412036541168e-05
3.97439335164835,3.04133234629546e-05
3.97428653693529,3.04146874784823e-05
3.97417972222222,3.04161288357738e-05
3.97407290750916,3.04176475980481e-05
3.97396609279609,3.04192437305881e-05
3.97385927808303,3.04209173203841e-05
3.97375246336996,3.04226684571976e-05
3.9736456486569,3.04244972592007e-05
3.97353883394383,3.04264038754011e-05
3.97343201923077,3.04283883483447e-05
3.9733252045177,3.04304507034732e-05
3.97321838980464,3.04325910929755e-05
3.97311157509158,3.04348096041727e-05
3.97300476037851,3.04371062230662e-05
3.97289794566545,3.04394808091084e-05
3.97279113095238,3.04419329740513e-05
3.97268431623932,3.04444621726425e-05
3.97257750152625,3.04470679231644e-05
3.97247068681319,3.04497496293502e-05
3.97236387210012,3.04525065614631e-05
3.97225705738706,3.04553379144058e-05
3.97215024267399,3.04582427236806e-05
3.97204342796093,3.04612199370132e-05
3.97193661324786,3.04642685970346e-05
3.9718297985348,3.04673876344793e-05
3.97172298382173,3.04705757556142e-05
3.97161616910867,3.04738315191974e-05
3.9715093543956,3.04771533032009e-05
3.97140253968254,3.04805393469791e-05
3.97129572496948,3.04839880058738e-05
3.97118891025641,3.04874976267715e-05
3.97108209554335,3.04910665235168e-05
3.97097528083028,3.04946930572812e-05
3.97086846611722,3.04983755722399e-05
3.97076165140415,3.05021124661094e-05
3.97065483669109,3.05059023745203e-05
3.97054802197802,3.05097439513163e-05
3.97044120726496,3.05136357298256e-05
3.97033439255189,3.05175761576728e-05
3.97022757783883,3.05215635011279e-05
3.97012076312576,3.05255959397095e-05
3.9700139484127,3.05296719012234e-05
3.96990713369963,3.05337898437437e-05
3.96980031898657,3.05379481891454e-05
3.9696935042735,3.05421454098941e-05
3.96958668956044,3.05463798691707e-05
3.96947987484737,3.05506499069401e-05
3.96937306013431,3.05549540659965e-05
3.96926624542125,3.05592908378082e-05
3.96915943070818,3.05636585636215e-05
3.96905261599512,3.05680554861259e-05
3.96894580128205,3.05724796491649e-05
3.96883898656899,3.05769290189035e-05
3.96873217185592,3.05814018192334e-05
3.96862535714286,3.05858963797325e-05
3.96851854242979,3.05904111571851e-05
3.96841172771673,3.05949447459521e-05
3.96830491300366,3.05994956415524e-05
3.9681980982906,3.0604062395592e-05
3.96809128357753,3.06086438291852e-05
3.96798446886447,3.06132387400572e-05
3.9678776541514,3.06178458390267e-05
3.96777083943834,3.06224637045451e-05
3.96766402472527,3.06270905561257e-05
3.96755721001221,3.06317244334327e-05
3.96745039529915,3.06363635507489e-05
3.96734358058608,3.0641006009081e-05
3.96723676587302,3.0645649755275e-05
3.96712995115995,3.06502926692594e-05
3.96702313644689,3.06549323716454e-05
3.96691632173382,3.06595663572817e-05
3.96680950702076,3.06641922688875e-05
3.96670269230769,3.06688075628052e-05
3.96659587759463,3.06734093324784e-05
3.96648906288156,3.06779944118677e-05
3.9663822481685,3.0682559270215e-05
3.96627543345543,3.06871001549397e-05
3.96616861874237,3.06916135448654e-05
3.9660618040293,3.06960959556796e-05
3.96595498931624,3.07005439313941e-05
3.96584817460317,3.07049541487551e-05
3.96574135989011,3.07093231955429e-05
3.96563454517704,3.07136477752079e-05
3.96552773046398,3.07179250306592e-05
3.96542091575092,3.07221521080546e-05
3.96531410103785,3.07263259036882e-05
3.96520728632479,3.07304430855291e-05
3.96510047161172,3.0734499804247e-05
3.96499365689866,3.07384919683551e-05
3.96488684218559,3.07424159185137e-05
3.96478002747253,3.07462679634197e-05
3.96467321275946,3.07500442370109e-05
3.9645663980464,3.07537409539249e-05
3.96445958333333,3.07573541120149e-05
3.96435276862027,3.07608797369253e-05
3.9642459539072,3.07643143990386e-05
3.96413913919414,3.07676546711723e-05
3.96403232448107,3.07708968042677e-05
3.96392550976801,3.07740369741031e-05
3.96381869505494,3.07770711160082e-05
3.96371188034188,3.07799950770687e-05
3.96360506562882,3.07828052443902e-05
3.96349825091575,3.07854982059957e-05
3.96339143620269,3.07880706162837e-05
3.96328462148962,3.07905194354093e-05
3.96317780677656,3.07928417080374e-05
3.96307099206349,3.07950347207363e-05
3.96296417735043,3.07970963928976e-05
3.96285736263736,3.07990247896914e-05
3.9627505479243,3.08008177848841e-05
3.96264373321123,3.0802473144558e-05
3.96253691849817,3.08039882565312e-05
3.9624301037851,3.08053603042232e-05
3.96232328907204,3.08065868824934e-05
3.96221647435897,3.08076655162885e-05
3.96210965964591,3.08085934418448e-05
3.96200284493285,3.08093679796292e-05
3.96189603021978,3.08099864485568e-05
3.96178921550672,3.08104463355632e-05
3.96168240079365,3.08107458368054e-05
3.96157558608059,3.08108832938518e-05
3.96146877136752,3.08108566282113e-05
3.96136195665446,3.08106637493166e-05
3.96125514194139,3.08103025308162e-05
3.96114832722833,3.08097707554867e-05
3.96104151251526,3.08090667251593e-05
3.9609346978022,3.08081888743515e-05
3.96082788308913,3.08071354157363e-05
3.96072106837607,3.08059047931182e-05
3.960614253663,3.08044957460027e-05
3.96050743894994,3.08029072673497e-05
3.96040062423687,3.08011389923887e-05
3.96029380952381,3.07991907799403e-05
3.96018699481074,3.07970621655868e-05
3.96008018009768,3.07947526179729e-05
3.95997336538462,3.07922614858873e-05
3.95986655067155,3.0789587969915e-05
3.95975973595849,3.07867316940122e-05
3.95965292124542,3.0783692317082e-05
3.95954610653236,3.07804692210666e-05
3.95943929181929,3.07770619460304e-05
3.95933247710623,3.07734702498598e-05
3.95922566239316,3.07696941688055e-05
3.9591188476801,3.07657345073535e-05
3.95901203296703,3.0761592402023e-05
3.95890521825397,3.07572687875848e-05
3.9587984035409,3.07527648130102e-05
3.95869158882784,3.0748081908615e-05
3.95858477411477,3.07432216171669e-05
