ppm,intensity
0.4981458039862132,4.27858763337712e-06
0.49831934662071076,2.6411567363170146e-05
0.49847485902321015,-2.1243139337250744e-06
0.49860384384834466,-1.5930973477213627e-06
0.498703914060207,9.103955416673699e-06
0.49886906466713093,1.2419561791870052e-05
0.4990246121755617,1.6698291374600546e-05
0.4991534916829017,2.8010945565290547e-05
0.4992536672125585,1.521757789645243e-05
0.4994187827135506,-5.874037400982725e-06
0.4995743653279132,9.736295418745733e-06
0.4997031395174587,2.0969771437826087e-05
0.49980342036491,-1.5780959659734553e-05
0.49996850075997035,9.583885623102407e-06
0.5001241184802647,-3.941921325791429e-06
0.5002527873520157,4.290252190272226e-06
0.5003531735172615,-1.6724058084168615e-07
0.5005182188063907,-1.8495508391533795e-05
0.5006738716326158,1.8374396700288203e-05
0.5008024351865732,1.7556469195674818e-05
0.5009029266696126,1.654912835168753e-05
0.5010679368528104,-2.0618903207719846e-05
0.5012236247849673,1.3150111727128627e-05
0.5013520830211302,1.8327995480207112e-05
0.5014526798219641,-2.0874931929915894e-05
0.5016176548992307,3.114470907084537e-05
0.5017733779373184,2.2477427155068032e-05
0.5019017308556877,-1.8797657269452934e-05
0.5020024329743151,7.3050618554227024e-06
0.5021673729456504,7.948954758066608e-07
0.5023231310896699,-1.3480420246348887e-05
0.5024513786902447,-1.903586565820166e-06
0.5025521861266666,1.434032507592825e-05
0.5027170909920704,6.686831040909868e-07
0.5028728842420214,1.5352112272391956e-05
0.5030010265248017,2.750173578522604e-05
0.5031019392790181,-1.2887064478429112e-05
0.5032668090384901,9.721965185858667e-06
0.5034226373943729,-2.0233335379956548e-05
0.5035506743593587,-2.12290899849081e-05
0.5036516924313696,5.368010789445446e-06
0.5038165270849104,-2.0411641102873756e-05
0.5039723905467239,-2.2563059235109094e-05
0.5041003221939162,1.3327415760616638e-05
0.5042014455837207,-7.114919156252256e-06
0.5043662451313301,-8.994742814176792e-06
0.504522143699075,9.031408816857486e-06
0.5046499700284732,2.106253589596753e-05
0.5047511987360722,-9.94427699863378e-06
0.5049159631777504,2.1023765643005348e-05
0.5050718968514265,2.986385689138936e-05
0.5051996178630307,2.268379920167483e-06
0.5053009518884233,1.6549786873579262e-05
0.5054656812241701,-2.7036638292660035e-06
0.5056216500037776,2.2993160946704204e-05
0.5057492656975877,1.5340608843107846e-05
0.5058507050407748,6.080090151299646e-07
0.5060153992705901,9.274520379501337e-06
0.5061714031561295,-2.4156457226208863e-05
0.5062989135321447,1.884332938422414e-05
0.5064004581931263,-1.4226292619080365e-05
0.5065651173170099,3.030242969686832e-05
0.5067211563084806,2.8290752293055845e-05
0.5068485613667018,1.5944572765053683e-05
0.5069502113454778,4.532909307742538e-06
0.5071148353634302,-2.8394287078002246e-06
0.5072709094608321,-6.499098246117126e-06
0.5073982092012592,1.877447393081803e-05
0.5074999644978289,2.3638484455436467e-05
0.50766455340985,-5.040987546545945e-06
0.5078206626131831,2.6570920515537345e-05
0.5079478570358162,-1.652566333707453e-05
0.5080497176501799,-1.652419641110393e-06
0.5082142714562702,-8.366113874023747e-06
0.5083704157655347,1.9676663561984205e-05
0.5084975048703737,-2.042478270005326e-05
0.5085994708025314,-1.4530006895572409e-05
0.50876398950269,1.3514983681455679e-05
0.5089201689178857,-1.2572258463058032e-05
0.5090471527049307,1.5093595701058859e-05
0.5091492239548829,-1.840186310958891e-05
0.50931370754911,3.836735543578929e-06
0.5094699220702377,1.3306653599113158e-05
0.5095968005394877,2.2769350777090563e-05
0.5096989771072344,2.4195073765992627e-05
0.5098634255955297,1.306581369101743e-05
0.5100196752225887,-3.506393790026075e-08
0.5101464483740448,-1.6731923217066624e-05
0.5102487302595855,-1.525593354772565e-05
0.51041314364195,6.893918061852912e-06
0.5105694283749402,3.389419201328789e-06
0.5106960962086022,-2.0939967503696913e-05
0.510798483411937,9.521333132399981e-07
0.5109628616883697,2.4195267417914308e-05
0.5111191815272913,-1.7701301328343332e-05
0.5112457440431593,9.7754143292792e-06
0.5113482365642881,1.2732196269672328e-05
0.5115125797347897,2.5365066095961605e-05
0.5116689346796428,7.955521372655204e-06
0.5117953918777167,6.653257607309594e-06
0.5118979897166396,-7.232643083952598e-06
0.5120622977812097,1.0927985367251551e-05
0.5122186878319939,2.654488248435324e-05
0.5123450397122737,1.0046883512907622e-05
0.5124477428689911,-4.565201724759559e-06
0.5126120158276294,8.831675561258138e-06
